Date;VTP index [Eurocent/kWh];VTP index incl. (+2%) [Eurocent/kWh];VTP index incl. (-2%) [Eurocent/kWh];Balancing energy price min. (incl. shipping costs) [Eurocent/kWh];Balancing energy price max. (incl. shipping costs) [Eurocent/kWh];Portion�of shipping costs purchasing [Eurocent/kWh];Portion�of shipping costs selling [Eurocent/kWh];Price for neg. compensation energy [Eurocent/kWh];Price for pos. compensation energy [Eurocent/kWh];Price for neg. compensation energy [Euro/MWh];Price for pos. compensation energy [Euro/MWh]
25.08.2018;25.131;25.634;24.628;0.0000;0.0000;0.0000;0.0000;24.628;25.634;246.280;256.340
26.08.2018;25.107;25.609;24.605;0.0000;0.0000;0.0000;0.0000;24.605;25.609;246.050;256.090
27.08.2018;25.113;25.615;24.611;24.500;0.0000;0.0000;0.0000;24.500;25.615;245.000;256.150
28.08.2018;25.358;25.865;24.851;24.975;26.150;0.0000;0.0000;24.851;26.150;248.510;261.500
29.08.2018;25.918;26.436;25.400;0.0000;26.500;0.0000;0.0000;25.400;26.500;254.000;265.000
30.08.2018;26.200;26.724;25.676;0.0000;26.975;0.0000;0.0000;25.676;26.975;256.760;269.750
31.08.2018;26.565;27.096;26.034;0.0000;26.950;0.0000;0.0000;26.034;27.096;260.340;270.960
01.09.2018;26.081;26.603;25.559;0.0000;26.650;0.0000;0.0000;25.559;26.650;255.590;266.500
02.09.2018;25.980;26.500;25.460;0.0000;0.0000;0.0000;0.0000;25.460;26.500;254.600;265.000
03.09.2018;26.056;26.577;25.535;25.700;0.0000;0.0000;0.0000;25.535;26.577;255.350;265.770
04.09.2018;26.434;26.963;25.905;26.600;0.0000;0.0000;0.0000;25.905;26.963;259.050;269.630
05.09.2018;26.940;27.479;26.401;0.0000;0.0000;0.0000;0.0000;26.401;27.479;264.010;274.790
06.09.2018;27.007;27.547;26.467;0.0000;0.0000;0.0000;0.0000;26.467;27.547;264.670;275.470
07.09.2018;27.492;28.042;26.942;27.000;0.0000;0.0000;0.0000;26.942;28.042;269.420;280.420
08.09.2018;27.865;28.422;27.308;27.050;0.0000;0.0000;0.0000;27.050;28.422;270.500;284.220
09.09.2018;28.041;28.602;27.480;27.800;29.050;0.0000;0.0000;27.480;29.050;274.800;290.500
10.09.2018;28.009;28.569;27.449;27.775;0.0000;0.0000;0.0000;27.449;28.569;274.490;285.690
11.09.2018;28.750;29.325;28.175;0.0000;0.0000;0.0000;0.0000;28.175;29.325;281.750;293.250
12.09.2018;28.550;29.121;27.979;0.0000;29.275;0.0000;0.0000;27.979;29.275;279.790;292.750
13.09.2018;27.902;28.460;27.344;0.0000;28.385;0.0910;0.0000;27.344;28.460;273.440;284.600
14.09.2018;27.207;27.751;26.663;0.0000;27.325;0.0000;0.0000;26.663;27.751;266.630;277.510
15.09.2018;26.866;27.403;26.329;0.0000;0.0000;0.0000;0.0000;26.329;27.403;263.290;274.030
16.09.2018;26.856;27.393;26.319;25.200;0.0000;0.0000;0.0000;25.200;27.393;252.000;273.930
17.09.2018;27.121;27.663;26.579;26.450;0.0000;0.0000;0.0000;26.450;27.663;264.500;276.630
18.09.2018;27.880;28.438;27.322;0.0000;0.0000;0.0000;0.0000;27.322;28.438;273.220;284.380
19.09.2018;27.428;27.977;26.879;0.0000;0.0000;0.0000;0.0000;26.879;27.977;268.790;279.770
20.09.2018;27.883;28.441;27.325;0.0000;0.0000;0.0000;0.0000;27.325;28.441;273.250;284.410
21.09.2018;28.854;29.431;28.277;0.0000;0.0000;0.0000;0.0000;28.277;29.431;282.770;294.310
22.09.2018;28.459;29.028;27.890;0.0000;0.0000;0.0000;0.0000;27.890;29.028;278.900;290.280
23.09.2018;28.547;29.118;27.976;0.0000;0.0000;0.0000;0.0000;27.976;29.118;279.760;291.180
24.09.2018;28.771;29.346;28.196;0.0000;0.0000;0.0000;0.0000;28.196;29.346;281.960;293.460
25.09.2018;29.879;30.477;29.281;0.0000;30.758;0.0808;0.0000;29.281;30.758;292.810;307.580
26.09.2018;29.470;30.059;28.881;26.500;0.0000;0.0000;0.0000;26.500;30.059;265.000;300.590
27.09.2018;28.418;28.986;27.850;26.025;0.0000;0.0000;0.0000;26.025;28.986;260.250;289.860
28.09.2018;27.940;28.499;27.381;0.0000;0.0000;0.0000;0.0000;27.381;28.499;273.810;284.990
29.09.2018;27.437;27.986;26.888;0.0000;0.0000;0.0000;0.0000;26.888;27.986;268.880;279.860
30.09.2018;27.473;28.022;26.924;26.700;28.100;0.0000;0.0000;26.700;28.100;267.000;281.000
01.10.2018;27.469;28.018;26.920;26.150;;;0.0000;26.150;28.018;261.500;280.180
02.10.2018;27.045;27.586;26.504;;29.000;;;26.504;29.000;265.040;290.000
03.10.2018;27.319;27.865;26.773;26.175;;;;26.175;27.865;261.750;278.650
04.10.2018;27.098;27.640;26.556;26.300;;;;26.300;27.640;263.000;276.400
05.10.2018;27.192;27.736;26.648;;27.822;0.0947;;26.648;27.822;266.480;278.220
06.10.2018;27.000;27.540;26.460;26.000;;;;26.000;27.540;260.000;275.400
07.10.2018;27.021;27.561;26.481;26.400;;;0.0000;26.400;27.561;264.000;275.610
08.10.2018;27.522;28.072;26.972;;28.700;;;26.972;28.700;269.720;287.000
09.10.2018;27.238;27.783;26.693;;27.975;0.0000;;26.693;27.975;266.930;279.750
10.10.2018;26.823;27.359;26.287;;27.350;;;26.287;27.359;262.870;273.590
11.10.2018;25.932;26.451;25.413;23.800;;;0.0000;23.800;26.451;238.000;264.510
12.10.2018;24.982;25.482;24.482;22.750;;;;22.750;25.482;227.500;254.820
13.10.2018;25.346;25.853;24.839;24.500;;;;24.500;25.853;245.000;258.530
14.10.2018;25.399;25.907;24.891;;;;;24.891;25.907;248.910;259.070
15.10.2018;25.940;26.459;25.421;;27.450;0.0000;;25.421;27.450;254.210;274.500
16.10.2018;26.377;26.905;25.849;;26.953;0.0703;;25.849;26.953;258.490;269.530
17.10.2018;25.917;26.435;25.399;;26.750;;;25.399;26.750;253.990;267.500
18.10.2018;25.251;25.756;24.746;24.750;26.500;0.0000;;24.746;26.500;247.460;265.000
19.10.2018;25.643;26.156;25.130;;26.475;0.0000;;25.130;26.475;251.300;264.750
20.10.2018;26.306;26.832;25.780;;;;;25.780;26.832;257.800;268.320
21.10.2018;26.251;26.776;25.726;;;;;25.726;26.776;257.260;267.760
22.10.2018;26.449;26.978;25.920;;;;;25.920;26.978;259.200;269.780
23.10.2018;25.939;26.458;25.420;;26.850;;;25.420;26.850;254.200;268.500
24.10.2018;25.352;25.859;24.845;;26.600;0.0000;;24.845;26.600;248.450;266.000
25.10.2018;25.333;25.840;24.826;;26.000;;;24.826;26.000;248.260;260.000
26.10.2018;25.173;25.676;24.670;;25.825;;;24.670;25.825;246.700;258.250
27.10.2018;24.748;25.243;24.253;;24.960;0.0660;;24.253;25.243;242.530;252.430
28.10.2018;24.800;25.296;24.304;;26.615;0.1615;;24.304;26.615;243.040;266.150
29.10.2018;24.909;25.407;24.411;;27.000;;;24.411;27.000;244.110;270.000
30.10.2018;24.996;25.496;24.496;;25.575;;;24.496;25.575;244.960;255.750
31.10.2018;24.419;24.907;23.931;23.000;24.850;;0.0000;23.000;24.907;230.000;249.070
01.11.2018;23.767;24.242;23.292;;;;;23.292;24.242;232.920;242.420
02.11.2018;23.691;24.165;23.217;;24.650;;;23.217;24.650;232.170;246.500
03.11.2018;23.871;24.348;23.394;;;;;23.394;24.348;233.940;243.480
04.11.2018;23.843;24.320;23.366;;25.825;0.0000;;23.366;25.825;233.660;258.250
05.11.2018;24.008;24.488;23.528;;;;;23.528;24.488;235.280;244.880
06.11.2018;23.540;24.011;23.069;;;;;23.069;24.011;230.690;240.110
07.11.2018;23.614;24.086;23.142;;24.500;;;23.142;24.500;231.420;245.000
08.11.2018;24.537;25.028;24.046;0.0000;26.000;0.0000;0.0000;24.046;26.000;240.460;260.000
09.11.2018;24.814;25.310;24.318;0.0000;25.400;0.0000;0.0000;24.318;25.400;243.180;254.000
10.11.2018;24.110;24.592;23.628;0.0000;25.000;0.0000;0.0000;23.628;25.000;236.280;250.000
11.11.2018;24.039;24.520;23.558;0.0000;25.275;0.0000;0.0000;23.558;25.275;235.580;252.750
12.11.2018;24.763;25.258;24.268;0.0000;28.949;0.3049;0.0000;24.268;28.949;242.680;289.490
13.11.2018;25.583;26.095;25.071;0.0000;27.775;0.0000;0.0000;25.071;27.775;250.710;277.750
14.11.2018;26.526;27.057;25.995;0.0000;28.100;0.0000;0.0000;25.995;28.100;259.950;281.000
15.11.2018;26.721;27.255;26.187;0.0000;28.950;0.0000;0.0000;26.187;28.950;261.870;289.500
16.11.2018;26.856;27.393;26.319;0.0000;28.500;0.0000;0.0000;26.319;28.500;263.190;285.000
17.11.2018;26.529;27.060;25.998;0.0000;26.969;0.0819;0.0000;25.998;27.060;259.980;270.600
18.11.2018;26.583;27.115;26.051;0.0000;27.300;0.0000;0.0000;26.051;27.300;260.510;273.000
19.11.2018;26.422;26.950;25.894;0.0000;26.685;0.0660;0.0000;25.894;26.950;258.940;269.500
20.11.2018;24.815;25.311;24.319;0.0000;25.235;0.0660;0.0000;24.319;25.311;243.190;253.110
21.11.2018;25.048;25.549;24.547;0.0000;26.700;0.0000;0.0000;24.547;26.700;245.470;267.000
22.11.2018;24.933;25.432;24.434;0.0000;25.560;0.0660;0.0000;24.434;25.560;244.340;255.600
23.11.2018;24.939;25.438;24.440;0.0000;25.560;0.0660;0.0000;24.440;25.560;244.400;255.600
24.11.2018;25.385;25.893;24.877;0.0000;0.0000;0.0000;0.0000;24.877;25.893;248.770;258.930
25.11.2018;25.318;25.824;24.812;0.0000;25.636;0.0786;0.0000;24.812;25.824;248.120;258.240
26.11.2018;25.401;25.909;24.893;0.0000;26.300;0.0000;0.0000;24.893;26.300;248.930;263.000
27.11.2018;24.931;25.430;24.432;0.0000;26.500;0.0000;0.0000;24.432;26.500;244.320;265.000
28.11.2018;25.455;25.964;24.946;0.0000;25.685;0.0660;0.0000;24.946;25.964;249.460;259.640
29.11.2018;24.810;25.306;24.314;0.0000;25.375;0.0000;0.0000;24.314;25.375;243.140;253.750
30.11.2018;24.881;25.379;24.383;0.0000;25.410;0.0660;0.0000;24.383;25.410;243.830;254.100
01.12.2018;24.441;24.930;23.952;;25.217;0.0842;;23.952;25.217;239.520;252.170
02.12.2018;24.199;24.683;23.715;22.900;25.075;;0.0000;22.900;25.075;229.000;250.750
03.12.2018;24.290;24.776;23.804;;25.300;;;23.804;25.300;238.040;253.000
04.12.2018;25.055;25.556;24.554;;26.148;0.1798;;24.554;26.148;245.540;261.480
05.12.2018;24.568;25.059;24.077;;25.725;0.0000;;24.077;25.725;240.770;257.250
06.12.2018;23.876;24.354;23.398;22.750;24.550;0.0000;0.0000;22.750;24.550;227.500;245.500
07.12.2018;23.155;23.618;22.692;;23.650;;;22.692;23.650;226.920;236.500
08.12.2018;22.629;23.082;22.176;;24.300;0.0000;;22.176;24.300;221.760;243.000
09.12.2018;22.652;23.105;22.199;;25.125;0.0000;;22.199;25.125;221.990;251.250
10.12.2018;23.049;23.510;22.588;;24.363;0.0863;;22.588;24.363;225.880;243.630
11.12.2018;23.629;24.102;23.156;;24.242;0.0842;;23.156;24.242;231.560;242.420
12.12.2018;23.990;24.470;23.510;22.800;24.517;0.0842;0.0000;22.800;24.517;228.000;245.170
13.12.2018;24.329;24.816;23.842;;24.992;0.0842;;23.842;24.992;238.420;249.920
14.12.2018;24.714;25.208;24.220;;25.092;0.0842;;24.220;25.208;242.200;252.080
15.12.2018;24.969;25.468;24.470;24.000;26.773;0.1798;0.0000;24.000;26.773;240.000;267.730
16.12.2018;24.944;25.443;24.445;23.600;26.225;0.0000;0.0000;23.600;26.225;236.000;262.250
17.12.2018;24.910;25.408;24.412;24.000;25.642;0.0842;0.0000;24.000;25.642;240.000;256.420
18.12.2018;24.499;24.989;24.009;22.825;25.542;0.0842;0.0000;22.825;25.542;228.250;255.420
19.12.2018;23.896;24.374;23.418;22.000;25.013;0.0863;;22.000;25.013;220.000;250.130
20.12.2018;24.183;24.667;23.699;22.300;25.550;;;22.300;25.550;223.000;255.500
21.12.2018;24.460;24.949;23.971;23.500;26.000;;;23.500;26.000;235.000;260.000
22.12.2018;24.600;25.092;24.108;;25.642;0.0842;;24.108;25.642;241.080;256.420
23.12.2018;24.538;25.029;24.047;23.500;25.625;;0.0000;23.500;25.625;235.000;256.250
24.12.2018;24.605;25.097;24.113;23.500;25.692;0.0842;0.0000;23.500;25.692;235.000;256.920
25.12.2018;24.570;25.061;24.079;;26.400;;;24.079;26.400;240.790;264.000
26.12.2018;24.511;25.001;24.021;23.100;25.425;;0.0000;23.100;25.425;231.000;254.250
27.12.2018;24.643;25.136;24.150;23.750;25.367;0.0842;0.0000;23.750;25.367;237.500;253.670
28.12.2018;23.594;24.066;23.122;;24.100;;;23.122;24.100;231.220;241.000
29.12.2018;22.954;23.413;22.495;;23.650;;;22.495;23.650;224.950;236.500
30.12.2018;22.445;22.894;21.996;20.800;23.450;;0.0000;20.800;23.450;208.000;234.500
31.12.2018;22.787;23.243;22.331;;23.275;;;22.331;23.275;223.310;232.750
01.01.2019;21.446;21.875;21.017;19.199;23.000;0.0000;0.0933;19.199;23.000;191.990;230.000
02.01.2019;22.019;22.459;21.579;;24.950;0.0000;;21.579;24.950;215.790;249.500
03.01.2019;22.504;22.954;22.054;;24.850;0.0000;;22.054;24.850;220.540;248.500
04.01.2019;22.323;22.769;21.877;;23.297;0.1047;;21.877;23.297;218.770;232.970
05.01.2019;22.565;23.016;22.114;21.200;23.050;0.0000;0.0000;21.200;23.050;212.000;230.500
06.01.2019;22.506;22.956;22.056;20.400;22.943;0.0878;0.0000;20.400;22.956;204.000;229.560
07.01.2019;22.530;22.981;22.079;;23.178;0.0878;;22.079;23.178;220.790;231.780
08.01.2019;21.449;21.878;21.020;;21.393;0.0878;;21.020;21.878;210.200;218.780
09.01.2019;22.045;22.486;21.604;;23.282;0.1132;;21.604;23.282;216.040;232.820
10.01.2019;22.041;22.482;21.600;;22.778;0.0878;;21.600;22.778;216.000;227.780
11.01.2019;21.653;22.086;21.220;20.625;22.528;0.0878;0.0000;20.625;22.528;206.250;225.280
12.01.2019;21.784;22.220;21.348;20.700;22.828;0.0878;0.0000;20.700;22.828;207.000;228.280
13.01.2019;21.569;22.000;21.138;19.000;22.453;0.0878;0.0000;19.000;22.453;190.000;224.530
14.01.2019;22.040;22.481;21.599;;23.243;0.1893;;21.599;23.243;215.990;232.430
15.01.2019;21.542;21.973;21.111;;23.249;0.1724;;21.111;23.249;211.110;232.490
16.01.2019;21.687;22.121;21.253;;22.478;0.0878;;21.253;22.478;212.530;224.780
17.01.2019;21.944;22.383;21.505;;23.632;0.1132;;21.505;23.632;215.050;236.320
18.01.2019;22.844;23.301;22.387;;24.447;0.1047;;22.387;24.447;223.870;244.470
19.01.2019;22.798;23.254;22.342;;23.300;0.0000;;22.342;23.300;223.420;233.000
20.01.2019;22.789;23.245;22.333;21.500;24.950;0.0000;0.0000;21.500;24.950;215.000;249.500
21.01.2019;23.213;23.677;22.749;;35.000;0.0000;;22.749;35.000;227.490;350.000
22.01.2019;21.858;22.295;21.421;20.900;26.825;0.0000;0.0000;20.900;26.825;209.000;268.250
23.01.2019;22.005;22.445;21.565;21.150;28.000;0.0000;0.0000;21.150;28.000;211.500;280.000
24.01.2019;24.274;24.759;23.789;19.800;75.000;0.0000;0.0000;19.800;75.000;198.000;750.000
25.01.2019;21.496;21.926;21.066;20.000;22.128;0.0878;0.0000;20.000;22.128;200.000;221.280
26.01.2019;20.834;21.251;20.417;18.950;21.803;0.0878;0.0000;18.950;21.803;189.500;218.030
27.01.2019;20.722;21.136;20.308;19.200;24.366;0.3416;0.0000;19.200;24.366;192.000;243.660
28.01.2019;20.879;21.297;20.461;19.600;22.547;0.1047;0.0000;19.600;22.547;196.000;225.470
29.01.2019;20.794;21.210;20.378;20.000;21.753;0.0878;0.0000;20.000;21.753;200.000;217.530
30.01.2019;20.784;21.200;20.368;19.900;21.753;0.0878;0.0000;19.900;21.753;199.000;217.530
31.01.2019;20.604;21.016;20.192;18.400;21.378;0.0878;0.0000;18.400;21.378;184.000;213.780
01.02.2019;20.223;20.627;19.819;18.025;21.078;0.0878;0.0000;18.025;21.078;180.250;210.780
02.02.2019;19.631;20.024;19.238;17.950;20.125;;0.0000;17.950;20.125;179.500;201.250
03.02.2019;19.640;20.033;19.247;18.350;22.000;0.0000;;18.350;22.000;183.500;220.000
04.02.2019;19.766;20.161;19.371;18.575;20.262;0.1012;0.0000;18.575;20.262;185.750;202.620
05.02.2019;19.515;19.905;19.125;;20.250;;;19.125;20.250;191.250;202.500
06.02.2019;19.534;19.925;19.143;18.000;19.675;;0.0000;18.000;19.925;180.000;199.250
07.02.2019;19.476;19.866;19.086;;19.750;;;19.086;19.866;190.860;198.660
08.02.2019;19.324;19.710;18.938;;19.849;0.0924;;18.938;19.849;189.380;198.490
09.02.2019;18.529;18.900;18.158;;19.228;0.0878;;18.158;19.228;181.580;192.280
10.02.2019;18.514;18.884;18.144;;19.278;0.0878;;18.144;19.278;181.440;192.780
11.02.2019;18.584;18.956;18.212;;20.261;0.2111;;18.212;20.261;182.120;202.610
12.02.2019;18.284;18.650;17.918;;19.178;0.0878;;17.918;19.178;179.180;191.780
13.02.2019;18.075;18.437;17.714;16.250;18.525;;;16.250;18.525;162.500;185.250
14.02.2019;18.141;18.504;17.778;17.600;19.125;;0.0000;17.600;19.125;176.000;191.250
15.02.2019;18.247;18.612;17.882;;18.678;0.0878;;17.882;18.678;178.820;186.780
16.02.2019;17.899;18.257;17.541;16.825;18.778;0.0878;0.0000;16.825;18.778;168.250;187.780
17.02.2019;17.898;18.256;17.540;17.125;18.550;;;17.125;18.550;171.250;185.500
18.02.2019;17.936;18.295;17.577;16.900;18.675;;0.0000;16.900;18.675;169.000;186.750
19.02.2019;17.851;18.208;17.494;;18.350;;;17.494;18.350;174.940;183.500
20.02.2019;17.942;18.301;17.583;;21.000;;;17.583;21.000;175.830;210.000
21.02.2019;18.340;18.707;17.973;;19.125;;;17.973;19.125;179.730;191.250
22.02.2019;17.994;18.354;17.634;;18.950;;;17.634;18.950;176.340;189.500
23.02.2019;17.621;17.973;17.269;;18.028;0.0878;;17.269;18.028;172.690;180.280
24.02.2019;17.599;17.951;17.247;;18.178;0.0878;;17.247;18.178;172.470;181.780
25.02.2019;17.467;17.816;17.118;16.400;18.050;;0.0000;16.400;18.050;164.000;180.500
26.02.2019;17.333;17.680;16.986;17.000;18.300;0.0000;0.0000;16.986;18.300;169.860;183.000
27.02.2019;17.539;17.890;17.188;;18.125;;;17.188;18.125;171.880;181.250
28.02.2019;17.791;18.147;17.435;17.225;18.700;;0.0000;17.225;18.700;172.250;187.000
01.03.2019;17.806;18.162;17.450;16.900;;;;16.900;18.162;169.000;181.620
02.03.2019;17.552;17.903;17.201;;18.193;0.0693;;17.201;18.193;172.010;181.930
03.03.2019;17.497;17.847;17.147;;18.875;0.0000;;17.147;18.875;171.470;188.750
04.03.2019;17.476;17.826;17.126;16.125;19.325;0.0000;0.0000;16.125;19.325;161.250;193.250
05.03.2019;17.757;18.112;17.402;;18.525;0.0000;;17.402;18.525;174.020;185.250
06.03.2019;17.599;17.951;17.247;;18.293;0.0693;;17.247;18.293;172.470;182.930
07.03.2019;17.311;17.657;16.965;;17.700;;;16.965;17.700;169.650;177.000
08.03.2019;17.262;17.607;16.917;;18.050;0.0000;;16.917;18.050;169.170;180.500
09.03.2019;17.163;17.506;16.820;;17.918;0.0693;;16.820;17.918;168.200;179.180
10.03.2019;17.248;17.593;16.903;;19.251;0.1926;;16.903;19.251;169.030;192.510
11.03.2019;17.406;17.754;17.058;;18.675;0.0000;;17.058;18.675;170.580;186.750
12.03.2019;17.236;17.581;16.891;;18.104;0.1404;;16.891;18.104;168.910;181.040
13.03.2019;16.938;17.277;16.599;16.000;16.600;0.0693;;16.000;17.277;160.000;172.770
14.03.2019;16.354;16.681;16.027;;16.850;;;16.027;16.850;160.270;168.500
15.03.2019;15.986;16.306;15.666;14.800;16.375;;0.0000;14.800;16.375;148.000;163.750
16.03.2019;15.529;15.840;15.218;;15.843;0.0693;;15.218;15.843;152.180;158.430
17.03.2019;15.505;15.815;15.195;14.250;15.893;0.0693;0.0000;14.250;15.893;142.500;158.930
18.03.2019;15.673;15.986;15.360;;16.312;0.0862;;15.360;16.312;153.600;163.120
19.03.2019;15.504;15.814;15.194;;16.393;0.0693;;15.194;16.393;151.940;163.930
20.03.2019;15.607;15.919;15.295;;15.993;0.0693;;15.295;15.993;152.950;159.930
21.03.2019;15.265;15.570;14.960;13.700;;;0.0000;13.700;15.570;137.000;155.700
22.03.2019;14.983;15.283;14.683;13.500;15.450;;0.0000;13.500;15.450;135.000;154.500
23.03.2019;14.463;14.752;14.174;13.500;17.631;0.3231;;13.500;17.631;135.000;176.310
24.03.2019;14.607;14.899;14.315;;15.068;0.0693;;14.315;15.068;143.150;150.680
25.03.2019;14.757;15.052;14.462;;14.968;0.0693;;14.462;15.052;144.620;150.520
26.03.2019;14.789;15.085;14.493;;15.143;0.0693;;14.493;15.143;144.930;151.430
27.03.2019;14.806;15.102;14.510;13.850;15.443;0.0693;0.0000;13.850;15.443;138.500;154.430
28.03.2019;15.049;15.350;14.748;13.650;;;0.0000;13.650;15.350;136.500;153.500
29.03.2019;14.868;15.165;14.571;13.700;;;;13.700;15.165;137.000;151.650
30.03.2019;14.119;14.401;13.837;13.200;;;;13.200;14.401;132.000;144.010
31.03.2019;14.256;14.541;13.971;;16.375;;;13.971;16.375;139.710;163.750
01.04.2019;14.807;15.103;14.511;13.700;15.551;0.0826;0.0000;13.700;15.551;137.000;155.510
02.04.2019;14.358;14.645;14.071;12.050;14.993;0.0693;0.0000;12.050;14.993;120.500;149.930
03.04.2019;14.137;14.420;13.854;;;;;13.854;14.420;138.540;144.200
04.04.2019;14.612;14.904;14.320;;;;;14.320;14.904;143.200;149.040
05.04.2019;15.451;15.760;15.142;;;;;15.142;15.760;151.420;157.600
06.04.2019;16.761;17.096;16.426;16.000;20.000;0.0000;0.0000;16.000;20.000;160.000;200.000
07.04.2019;16.438;16.767;16.109;15.550;;;0.0000;15.550;16.767;155.500;167.670
08.04.2019;16.625;16.958;16.293;;;;;16.293;16.958;162.930;169.580
09.04.2019;17.145;17.488;16.802;;16.843;0.0693;;16.802;17.488;168.020;174.880
10.04.2019;17.321;17.667;16.975;;17.543;0.0693;;16.975;17.667;169.750;176.670
11.04.2019;17.422;17.770;17.074;15.550;;;;15.550;17.770;155.500;177.700
12.04.2019;16.649;16.982;16.316;;;;;16.316;16.982;163.160;169.820
13.04.2019;16.729;17.064;16.394;;16.918;0.0693;;16.394;17.064;163.940;170.640
14.04.2019;16.708;17.042;16.374;;16.818;0.0693;;16.374;17.042;163.740;170.420
15.04.2019;16.454;16.783;16.125;14.200;16.843;0.0693;0.0000;14.200;16.843;142.000;168.430
16.04.2019;15.752;16.067;15.437;14.000;;;0.0000;14.000;16.067;140.000;160.670
17.04.2019;15.496;15.806;15.186;14.200;;;0.0000;14.200;15.806;142.000;158.060
18.04.2019;15.464;15.773;15.155;14.300;;;0.0000;14.300;15.773;143.000;157.730
19.04.2019;14.798;15.094;14.502;13.000;;;;13.000;15.094;130.000;150.940
20.04.2019;15.019;15.319;14.719;14.100;;;;14.100;15.319;141.000;153.190
21.04.2019;14.771;15.066;14.476;13.700;15.500;0.0000;;13.700;15.500;137.000;155.000
22.04.2019;14.614;14.906;14.322;12.650;15.900;0.0000;;12.650;15.900;126.500;159.000
23.04.2019;15.032;15.333;14.731;14.000;15.800;0.0000;;14.000;15.800;140.000;158.000
24.04.2019;14.606;14.898;14.314;13.700;;;;13.700;14.898;137.000;148.980
25.04.2019;14.836;15.133;14.539;14.050;;;;14.050;15.133;140.500;151.330
26.04.2019;14.876;15.174;14.578;14.500;;;;14.500;15.174;145.000;151.740
27.04.2019;15.006;15.306;14.706;13.500;16.550;;0.0000;13.500;16.550;135.000;165.500
28.04.2019;15.052;15.353;14.751;14.075;;;0.0000;14.075;15.353;140.750;153.530
29.04.2019;15.135;15.438;14.832;14.325;15.500;0.0000;;14.325;15.500;143.250;155.000
30.04.2019;15.128;15.431;14.825;;15.418;0.0693;;14.825;15.431;148.250;154.310
01.05.2019;14.631;14.924;14.338;13.150;0.0000;0.0000;0.0000;13.150;14.924;131.500;149.240
02.05.2019;14.769;15.064;14.474;0.0000;15.100;0.0000;0.0000;14.474;15.100;144.740;151.000
03.05.2019;15.023;15.323;14.723;0.0000;15.425;0.0600;0.0000;14.723;15.425;147.230;154.250
04.05.2019;15.140;15.443;14.837;0.0000;15.544;0.0769;0.0000;14.837;15.544;148.370;155.440
05.05.2019;15.174;15.477;14.871;0.0000;0.0000;0.0000;0.0000;14.871;15.477;148.710;154.770
06.05.2019;15.288;15.594;14.982;0.0000;0.0000;0.0000;0.0000;14.982;15.594;149.820;155.940
07.05.2019;15.135;15.438;14.832;13.150;0.0000;0.0000;0.0000;13.150;15.438;131.500;154.380
08.05.2019;14.890;15.188;14.592;10.000;0.0000;0.0000;0.0000;10.000;15.188;100.000;151.880
09.05.2019;14.750;15.045;14.455;14.200;0.0000;0.0000;0.0000;14.200;15.045;142.000;150.450
10.05.2019;14.988;15.288;14.688;14.025;0.0000;0.0000;0.0000;14.025;15.288;140.250;152.880
11.05.2019;14.587;14.879;14.295;13.300;14.971;0.0646;0.0000;13.300;14.971;133.000;149.710
12.05.2019;14.598;14.890;14.306;0.0000;0.0000;0.0000;0.0000;14.306;14.890;143.060;148.900
13.05.2019;14.692;14.986;14.398;13.575;14.869;0.0769;0.0000;13.575;14.986;135.750;149.860
14.05.2019;14.120;14.402;13.838;11.000;0.0000;0.0000;0.0000;11.000;14.402;110.000;144.020
15.05.2019;14.213;14.497;13.929;13.600;0.0000;0.0000;0.0000;13.600;14.497;136.000;144.970
16.05.2019;14.286;14.572;14.000;13.500;15.508;0.1833;0.0000;13.500;15.508;135.000;155.080
17.05.2019;13.943;14.222;13.664;0.0000;14.250;0.0000;0.0000;13.664;14.250;136.640;142.500
18.05.2019;12.952;13.211;12.693;11.200;13.700;0.0600;0.0000;11.200;13.700;112.000;137.000
19.05.2019;12.940;13.199;12.681;11.100;13.375;0.0000;0.0000;11.100;13.375;111.000;133.750
20.05.2019;13.150;13.413;12.887;0.0000;13.550;0.0000;0.0000;12.887;13.550;128.870;135.500
21.05.2019;13.207;13.471;12.943;12.075;0.0000;0.0000;0.0000;12.075;13.471;120.750;134.710
22.05.2019;12.848;13.105;12.591;0.0000;13.500;0.0600;0.0000;12.591;13.500;125.910;135.000
23.05.2019;13.052;13.313;12.791;11.125;14.850;0.0000;0.0000;11.125;14.850;111.250;148.500
24.05.2019;12.557;12.808;12.306;10.475;0.0000;0.0000;0.0000;10.475;12.808;104.750;128.080
25.05.2019;12.373;12.620;12.126;0.0000;0.0000;0.0000;0.0000;12.126;12.620;121.260;126.200
26.05.2019;12.233;12.478;11.988;0.9500;0.0000;0.0000;0.0000;0.9500;12.478;95.000;124.780
27.05.2019;12.362;12.609;12.115;0.0000;0.0000;0.0000;0.0000;12.115;12.609;121.150;126.090
28.05.2019;12.587;12.839;12.335;0.0000;0.0000;0.0000;0.0000;12.335;12.839;123.350;128.390
29.05.2019;12.577;12.829;12.325;11.200;12.950;0.0000;0.0000;11.200;12.950;112.000;129.500
30.05.2019;12.150;12.393;11.907;10.500;0.0000;0.0000;0.0000;10.500;12.393;105.000;123.930
31.05.2019;11.558;11.789;11.327;0.8875;0.0000;0.0000;0.0000;0.8875;11.789;88.750;117.890
01.06.2019;10.143;10.346;0.9940;0.9600;11.000;0.0000;;0.9600;11.000;96.000;110.000
